event,datetime,lon,lat,depth,intensity,station_id,station_name,station_lon,station_lat,distance,az,pga_v,pga_ns,pga_ew,d,pga_max,pga
13,2019-02-08 00:52:04,210099.95555699273,2574235.1766186845,13.4,4.9,FUSS,Lishan,274370.6287985171,2682731.3270915076,126.49,210.68,0.24,1.32,1.32,126103.66412733716,1.32,1.8821264569629748
13,2019-02-08 00:52:04,210099.95555699273,2574235.1766186845,13.4,4.9,NSY,Sanyi,226674.1246494367,2700450.020852147,128.28,187.25,0.58,1.43,1.43,127298.42884333707,1.43,2.1038536070744085
13,2019-02-08 00:52:04,210099.95555699273,2574235.1766186845,13.4,4.9,HWA,HualienCity,312072.7542644263,2652942.4806326255,129.03,232.47,0.48,1.18,1.18,128814.95014698291,1.18,1.736433125691859
13,2019-02-08 00:52:04,210099.95555699273,2574235.1766186845,13.4,4.9,ETLH,Xibao,298756.7747790603,2678364.0973408236,136.96,220.42,0.51,1.48,1.48,136758.41372775528,1.48,2.1542748199800323
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,SHUL,Shuilian,307067.98607105465,2631879.043906284,5.31,151.16,26.86,63.29,63.29,5382.785944008501,63.29,93.44895826064622
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,EGC,Jiqi,306083.1471411823,2623015.300232222,5.86,44.56,42.98,78.02,78.02,6021.338242077305,78.02,118.41250440726266
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,ESL,Xilin,294832.08213291,2634050.9237001794,16.64,116.32,3.44,9.31,9.31,16669.27616540199,9.31,13.608298938515425
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,EYL,Yanliao,311092.7932948438,2644078.08310115,17.58,184.71,2.65,6.51,6.51,16643.66030543181,6.51,9.580328804378272
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,HWA,HualienCity,312072.7542644263,2652942.4806326255,25.56,185.87,1.68,5.01,5.01,25553.891721477135,5.01,7.281661898220762
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,ETM,Tongmen,299865.3439983832,2651787.3438262157,26.22,158.33,2.41,3.03,3.03,26408.143440291322,3.03,4.91628925105104
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,ETL,Taroko,313002.3806301754,2672882.3723930633,45.85,184.48,0.19,1.06,1.06,45510.73745630512,1.06,1.5110592311355635
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,OWD,Aowanda,268320.57698391436,2649497.46793791,47.92,118.88,0.48,0.73,0.73,47273.18132465133,0.73,1.1385077953180645
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,ECB,Changbin,296021.39634556696,2579789.9260896416,49.54,16.36,0.4,0.98,0.98,49719.39257270303,0.98,1.442497833620557
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,ETLH,Xibao,298756.7747790603,2678364.0973408236,52.22,168.08,0.97,1.39,1.39,52160.66266503194,1.39,2.192053831455788
14,2019-02-13 02:23:02,310143.6583855977,2627461.5079038762,5.0,4.1,FUSS,Lishan,274370.6287985171,2682731.3270915076,65.71,147.81,0.28,1.53,1.53,65836.63538541141,1.53,2.181788257370545
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,EYL,Yanliao,311092.7932948438,2644078.08310115,18.32,128.74,9.09,12.71,12.71,18056.51646969505,12.71,20.14240055206926
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,SHUL,Shuilian,307067.98607105465,2631879.043906284,18.36,85.62,8.04,10.25,10.25,18376.78289323766,10.25,16.576085183178808
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,EGC,Jiqi,306083.1471411823,2623015.300232222,22.34,62.75,20.5,9.4,20.5,21782.646690939626,20.5,30.477204596222403
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,HWA,HualienCity,312072.7542644263,2652942.4806326255,23.4,145.9,3.98,11.21,11.21,23930.60566243398,11.21,16.34529290040408
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,ESL,Xilin,294832.08213291,2634050.9237001794,30.68,92.47,3.83,7.51,7.51,30589.73801640035,7.51,11.29022143272664
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,ETM,Tongmen,299865.3439983832,2651787.3438262157,31.32,125.78,7.1,10.04,10.04,31664.660582732315,10.04,15.874923621863507
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,TWD,Xiulin,311007.9127645317,2664013.279816505,34.14,155.79,6.61,4.19,6.61,34128.6334103653,6.61,10.244037290053175
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,ETL,Taroko,313002.3806301754,2672882.3723930633,41.47,162.97,6.28,45.23,45.23,41699.37218772393,45.23,64.27242176859372
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,ETLH,Xibao,298756.7747790603,2678364.0973408236,52.26,149.52,10.52,14.19,14.19,52551.84903396331,14.19,22.657947832934916
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,EHY,Hongye,283703.29888258694,2599690.051044772,53.36,52.04,1.31,2.65,2.65,53417.02241782347,2.65,3.9700251888369675
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,EHP,Heping,326123.7461568663,2689560.5508979065,56.19,180.69,13.37,26.2,26.2,56494.61029830786,26.2,39.39082253520482
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,EAH,Aohua,325096.94196660386,2691770.2759987144,58.61,179.7,11.09,18.63,18.63,58700.591322093605,18.63,28.585693974434133
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,OWD,Aowanda,268320.57698391436,2649497.46793791,60.16,106.51,4.72,6.36,6.36,59402.04337540955,6.36,10.157637520604878
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WHF,Hehuanshan,277440.5005203154,2670554.3087334028,61.09,128.48,2.41,5.8,5.8,60874.74979747367,5.8,8.549157853262507
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,ECB,Changbin,296021.39634556696,2579789.9260896416,61.28,29.01,1.16,4.21,4.21,60846.368008964106,4.21,6.065789313848611
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,ENA,Nan-ao,326051.95325948566,2702851.609190231,69.35,180.56,5.04,17.78,17.78,69784.09907994978,17.78,25.644851335112087
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,FUSS,Lishan,274370.6287985171,2682731.3270915076,70.9,134.34,1.58,11.9,11.9,71209.67375445468,11.9,16.90314763586948
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,EWT,Wuta,329081.6756176162,2705083.6161126345,71.51,182.93,6.02,14.81,14.81,72106.85740595756,14.81,21.79248953194655
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,NNS,Nanshan,288529.4091359714,2703806.1356598055,79.54,152.53,1.56,4.76,4.76,79771.05348164414,4.76,6.910050651044463
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WPL,Puli,244913.31274556805,2656131.5002121767,84.15,106.35,1.53,0.73,1.53,83731.1130758448,1.53,2.2835717637070223
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,SML,SunMoonLake,240834.78274558816,2641736.4856542195,85.43,96.04,0.65,3.14,3.14,85014.16221974973,3.14,4.48795053448676
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WCS,Guoxing,240847.50388376444,2661670.910205161,89.21,108.56,0.75,1.6,1.6,89264.44116315531,1.6,2.3837994882120435
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WHY,XinyiTownship,234703.57880082546,2621807.677913678,91.36,82.75,0.5,0.96,0.96,91399.12083325128,0.96,1.446789549312546
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,NDS,Dongshan,322894.18918419373,2724987.594328987,92.39,178.39,2.16,3.0,3.0,91951.41197334006,3.0,4.76084026197057
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,ENT,Niudou,307702.9339792635,2726023.941715974,94.34,169.53,2.16,6.22,6.22,94624.22939644012,6.22,9.057725983932169
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WHP,Wushikeng,244923.98669740726,2686033.803515175,96.75,123.14,3.74,3.19,3.74,96345.64295888686,3.74,6.176673862201242
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,ELD,Lidao,253071.04740275693,2565322.951757025,99.89,47.18,0.53,0.73,0.73,99106.46097974472,0.73,1.1604740410711476
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,TWE,Neicheng,318794.99023466464,2734935.5631002537,101.84,176.6,1.34,2.53,2.53,102079.3718163845,2.53,3.8206543942104996
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,EDH,Donghe,280760.57562667166,2540992.5703867623,102.03,26.05,0.83,2.1,2.1,102330.6803804222,2.1,3.083650434144571
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WJS,Zhushan,222491.62584118723,2635115.0493025016,103.39,91.33,0.48,0.93,0.93,102934.78560894987,0.93,1.4000714267493641
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,NSK,Sanguang,287447.1044713931,2729277.4426079798,103.99,158.46,0.72,1.51,1.51,103424.66683144322,1.51,2.253574937737816
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,ILA,YilanCity,326864.21646723663,2739408.6720154667,106.74,180.76,1.32,2.16,2.16,106348.16955655924,2.16,3.3277019097268914
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WNT,Mingjian,218430.82286751538,2641768.144815505,107.28,94.53,0.76,1.49,1.49,107328.28103336168,1.49,2.240044642412289
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WNT1,NantouCity,217419.97158558777,2645092.8152913786,108.87,96.23,1.91,1.37,1.91,108653.30633862654,1.91,3.0287125977880436
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WWF,Wufeng,219486.8678782688,2659485.564806816,109.63,104.18,5.93,2.38,5.93,109163.36556251996,5.93,8.717465227920327
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,CHN5,Caoling,217342.73296000058,2610761.928560473,110.88,78.31,0.4,1.05,1.05,110342.03441652261,1.05,1.5378556499229699
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,NFF,Wufeng,262148.82722067175,2724802.011835015,111.85,145.44,0.91,1.49,1.49,111427.7954460202,1.49,2.295277760969247
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,TCU,TaichungCity,217480.4228425377,2671672.512960686,114.28,109.56,0.8,1.0,1.0,114621.4126584128,1.0,1.624807680927192
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,TWQ1,Liyutan,226663.11329342116,2693804.8255073503,115.63,121.55,0.85,0.92,0.92,115925.99680231932,0.92,1.554123547212383
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,NST,Nanzhuang,251012.40178532005,2724796.7465770366,118.29,140.95,0.85,1.09,1.09,118102.19099833303,1.09,1.760312472261672
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,LIOB,Emei,252024.4812209788,2727011.9866791796,119.31,141.82,0.89,1.07,1.07,119205.14151584318,1.07,1.7555341067606747
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WGK,Gukeng,206143.33390545996,2619650.8728341633,120.16,83.87,0.8,2.14,2.14,120015.3939843169,2.14,3.1303673905789395
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,NJD,Zhutung,259103.62612575825,2736982.987557171,123.09,147.34,0.9,1.79,1.79,123263.23029455198,1.79,2.6866708023127805
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,CHN2,Minxiong,195882.3968858773,2603073.4837907995,132.7,77.06,0.51,1.2,1.2,132951.91508626495,1.2,1.772032731074683
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,HSN,ZhubeiCity,251010.78439921382,2746948.3079616604,135.74,147.02,0.51,1.03,1.03,136025.06774474683,1.03,1.5433405327405874
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,BAC,NewTaipeiCity,294413.88050997857,2765849.636668905,136.08,167.06,1.16,1.75,1.75,136348.14772996324,1.75,2.7332398357992664
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,NCU,Zhongli,269183.27609747567,2762468.1432678844,140.71,156.73,0.54,0.91,0.91,141084.2188624466,0.91,1.3956360557108003
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,NWF,Wufenshan,328690.098950786,2773757.8945905687,140.87,181.62,1.51,4.5,4.5,140725.71885447082,4.5,6.540649814811982
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,TWS1,Wugu,292360.66464913666,2776919.681009607,147.71,167.36,0.38,0.75,0.75,147596.0307892921,0.75,1.1266765285564442
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WTC,Dacheng,177684.2790531797,2639699.915136005,148.19,92.64,1.08,3.45,3.45,147870.50703613006,3.45,4.997139181571792
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,NHW,Xinwu,255046.5916075105,2766886.1134289685,151.08,152.2,0.27,1.02,1.02,151185.58051346475,1.02,1.467548977036201
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WSF,Sihu,171440.96721588855,2615366.7675887183,155.28,83.29,0.82,1.06,1.06,154979.62954800512,1.06,1.7086837039077771
15,2019-02-15 22:08:07,325406.10442272143,2633070.4988258905,43.6,5.0,WSL,Shuilin,171369.5170616769,2602077.01157657,157.51,78.75,0.39,0.69,0.69,157123.72990007108,0.69,1.0508567932882196
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,CHN1,Nanxi,201886.55070537922,2565400.3445737497,10.44,232.56,8.71,27.52,27.52,10547.457127122285,27.52,39.88188686609499
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,SGS,Jiaxian,207994.52340911428,2553200.7220550976,15.58,289.63,1.83,3.37,3.37,15372.77172008054,3.37,5.10516405221223
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,TWL,Dongshan,198842.10359109606,2573162.312945934,16.11,199.45,1.82,1.84,1.84,15278.9793033173,1.84,3.175468469375818
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,SSH,Shanhua,177290.26195851923,2559962.9175333153,16.36,93.23,6.79,5.66,6.79,16423.831773312337,6.79,11.146470293326045
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,WTP,Dapu,211114.3447380909,2570910.314600713,22.04,234.29,1.07,3.36,3.36,21243.18568785795,3.36,4.870739163617777
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,TAI1,Yongkang,172112.04456256446,2548914.634317444,23.8,65.31,1.08,2.01,2.01,23711.619853646527,2.01,3.040822257219254
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,SCL,Jiali,168091.3829941725,2563332.9285429497,25.68,101.4,1.37,2.77,2.77,25981.58615841129,2.77,4.150024096315587
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,SCS,Qishan,197675.98245098258,2532193.166970019,27.22,349.96,2.56,2.46,2.56,26891.350693151053,2.56,4.37707665000283
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,TAI,TainanCity,167988.30914542265,2544506.847668139,29.56,60.25,0.71,0.78,0.78,29385.345159170483,0.78,1.3118307817702708
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,ICHU,Yizhu,176387.0046118703,2584331.2911252514,31.01,146.29,1.43,4.37,4.37,30844.61619894911,4.37,6.343398142951457
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,STYH,Taoyuan,227477.2739736303,2564232.3003167687,34.63,260.48,1.5,1.47,1.5,34241.60481617375,1.5,2.580871945680374
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,WCKO,Fanlu,209128.9688178029,2593063.727313368,37.99,205.04,2.05,4.91,4.91,37602.85248976796,4.91,7.240075966452286
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,CHY,ChiayiCity,191784.77258924805,2599766.8185069016,40.85,177.85,1.12,4.3,4.3,41025.511129008315,4.3,6.183397124558635
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,CHN2,Minxiong,195882.3968858773,2603073.4837907995,44.85,183.52,1.42,2.11,2.11,44343.891871868014,2.11,3.304633111254561
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,WSL,Shuilin,171369.5170616769,2602077.01157657,49.17,152.81,0.57,1.3,1.3,48699.20694309185,1.3,1.924811679100062
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,ALS,Alishan,230596.58421863438,2600771.58304144,56.37,221.59,0.29,1.01,1.01,55913.65863593611,1.01,1.45749785591609
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,CHN5,Caoling,217342.73296000058,2610761.928560473,57.08,204.34,0.82,1.12,1.12,57113.426143584606,1.12,1.7835918815693237
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,WSF,Sihu,171440.96721588855,2615366.7675887183,60.58,158.45,1.0,1.86,1.86,60792.567448078575,1.86,2.814107318493735
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,WTK,Tuku,187789.0627401733,2620825.2634779047,62.31,174.46,2.28,2.82,2.82,62318.81287829539,2.82,4.593821938212233
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,WGK,Gukeng,206143.33390545996,2619650.8728341633,62.92,191.5,0.42,1.27,1.27,62130.727447546975,1.27,1.8445053537466352
16,2019-02-17 18:22:29,193671.7795561134,2558784.7276853807,13.6,4.0,WTC,Dacheng,177684.2790531797,2639699.915136005,82.88,168.75,0.47,0.77,0.77,82479.49886184407,0.77,1.1860438440462477
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,LDU,Ludao,298297.4824824683,2507818.365284252,28.27,196.76,10.36,21.96,21.96,27819.687966659396,21.96,32.738552197676675
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,TTN,TaitungCity,265405.02693719143,2516608.124685305,43.22,146.0,2.62,6.4,6.4,43179.26347106033,6.4,9.42254742625369
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,LAY,Lanyu,307805.4573924474,2438091.884514692,46.69,338.22,12.28,32.66,32.66,46603.34484600244,32.66,47.792777697053765
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,ECL,Taimali,245887.5258055959,2499991.61547929,47.76,112.8,2.86,5.61,5.61,48074.81102645485,5.61,8.43349275211641
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,TAWH,Dawu,238669.56738165798,2471206.542868231,52.64,79.19,3.99,7.59,7.59,52441.18147661991,7.59,11.451475887412942
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,TWG,Beinan,258211.81831823903,2524353.6459268862,53.57,143.49,1.85,3.18,3.18,53668.61005382818,3.18,4.862848959200769
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,LONT,Luye,263335.42372790317,2534323.1065379167,59.25,153.19,2.86,2.53,2.86,59487.556662312294,2.86,4.770754657284316
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,EDH,Donghe,280760.57562667166,2540992.5703867623,60.85,171.64,4.88,12.54,12.54,60505.169927710805,12.54,18.39341186403436
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,SLIU,Shizi,229381.60835979972,2457929.257641614,65.27,68.85,7.21,17.73,17.73,65074.92915774125,17.73,26.090034495952665
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,CHK,Chenggong,287901.73044002795,2555404.50262577,74.1,178.65,2.63,7.71,7.71,74218.69863430617,7.71,11.216287264509589
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,ECS,Chishang,272536.09347227943,2555373.46320089,75.86,166.63,2.59,6.27,6.27,76216.0091001009,6.27,9.237634978716143
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,SCZ,Chunri,211896.53083520586,2474570.9535757694,78.69,85.28,1.0,1.84,1.84,78531.3377108545,1.84,2.787687213444148
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,TWK1,Kenting,230373.88581275946,2426926.1285570227,80.36,47.68,1.88,2.73,2.73,80749.55512262363,2.73,4.294205397975276
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,SEB,Eluanbi,235534.62171896923,2422491.8367884387,80.37,43.33,2.74,3.46,3.46,80195.75431101274,3.46,5.608101282965563
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,EHD,Haiduan,271503.752324934,2560908.715241512,81.93,166.68,2.03,1.94,2.03,81840.47007105839,2.03,3.464880950335812
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,SMG,Majia,213017.04024361775,2512216.015194615,82.52,111.79,0.8,1.23,1.23,83124.18954209509,1.23,1.914627901186024
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,SSD,Sandimen,213025.10347437492,2515537.9348054873,84.63,114.38,1.06,1.76,1.76,84411.82707793948,1.76,2.705328076222919
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,SSP,Xinpi,205752.38381064025,2486767.363956337,84.8,94.09,1.18,2.84,2.84,84575.66212729085,2.84,4.186119921836927
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,FULB,Fuli,279684.6711030999,2566459.5864335443,85.81,173.4,1.51,2.83,2.83,85879.38477475526,2.83,4.277604469793812
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,ELD,Lidao,253071.04740275693,2565322.951757025,91.95,155.95,0.97,1.53,1.53,91912.43232321495,1.53,2.371223312975815
17,2019-03-08 10:32:14,290145.90548276756,2481219.7406773246,21.3,5.2,SPT,PingtungCity,197595.8194363285,2508939.229787553,96.8,106.57,0.68,1.78,1.78,96612.05154500839,1.78,2.607527564571466
